# x, r_0
5.050505050505050830e-01,5.050505050505046389e-01,0.000000000000000000e+00,8.346429000000002318e+00
5.176767676767676241e-01,5.176767676767675130e-01,0.000000000000000000e+00,8.546209000000004608e+00
5.303030303030302761e-01,5.303030303030300541e-01,0.000000000000000000e+00,8.759168000000004284e+00
5.429292929292929282e-01,5.429292929292917069e-01,0.000000000000000000e+00,8.986459000000003527e+00
5.555555555555555802e-01,5.555555555555551361e-01,0.000000000000000000e+00,9.229073000000001414e+00
5.681818181818181213e-01,5.681818181818183433e-01,0.000000000000000000e+00,9.488371999999998252e+00
5.808080808080807733e-01,5.808080808080792190e-01,0.000000000000000000e+00,9.765656999999999144e+00
5.934343434343434254e-01,5.934343434343428703e-01,0.000000000000000000e+00,1.006250299999999420e+01
6.060606060606060774e-01,6.060606060606058554e-01,0.000000000000000000e+00,1.038057099999999267e+01
6.186868686868687295e-01,6.186868686868681744e-01,0.000000000000000000e+00,1.072170299999998555e+01
6.313131313131312705e-01,6.313131313131300493e-01,0.000000000000000000e+00,1.108794800000000258e+01
6.439393939393939226e-01,6.439393939393928123e-01,0.000000000000000000e+00,1.148165599999999031e+01
6.565656565656565746e-01,6.565656565656566857e-01,0.000000000000000000e+00,1.190538600000000358e+01
6.691919191919192267e-01,6.691919191919185605e-01,0.000000000000000000e+00,1.236195299999999975e+01
6.818181818181817677e-01,6.818181818181814347e-01,0.000000000000000000e+00,1.285467399999999039e+01
6.944444444444444198e-01,6.944444444444437536e-01,0.000000000000000000e+00,1.338712100000000582e+01
7.070707070707070718e-01,7.070707070707059616e-01,0.000000000000000000e+00,1.396350900000000017e+01
7.196969696969697239e-01,7.196969696969681696e-01,0.000000000000000000e+00,1.458835400000000249e+01
7.323232323232322649e-01,7.323232323232320429e-01,0.000000000000000000e+00,1.526711899999999034e+01
7.449494949494949170e-01,7.449494949494940288e-01,9.999999999999999547e-07,1.600581899999999536e+01
7.575757575757575690e-01,7.575757575757579021e-01,1.999999999999999909e-06,1.681144200000001376e+01
7.702020202020202211e-01,7.702020202020193329e-01,3.999999999999999819e-06,1.769202600000004466e+01
7.828282828282827621e-01,7.828282828282822070e-01,6.999999999999999895e-06,1.865701399999999310e+01
7.954545454545454142e-01,7.954545454545448591e-01,1.099999999999999971e-05,1.971711400000001646e+01
8.080808080808080662e-01,8.080808080808069560e-01,1.800000000000000046e-05,2.088522800000001212e+01
8.207070707070707183e-01,8.207070707070707183e-01,3.100000000000000135e-05,2.217636099999998578e+01
8.333333333333333703e-01,8.333333333333322601e-01,4.899999999999999842e-05,2.360836699999997279e+01
8.459595959595959114e-01,8.459595959595952452e-01,8.200000000000000095e-05,2.520252299999999934e+01
8.585858585858585634e-01,8.585858585858585634e-01,1.310000000000000129e-04,2.698447100000000631e+01
8.712121212121212155e-01,8.712121212121212155e-01,2.100000000000000087e-04,2.898530599999996227e+01
8.838383838383838675e-01,8.838383838383838675e-01,3.359999999999999814e-04,3.124296600000001334e+01
8.964646464646464086e-01,8.964646464646450763e-01,5.400000000000000069e-04,3.380408599999996966e+01
9.090909090909090606e-01,9.090909090909085055e-01,8.620000000000000275e-04,3.672668499999999625e+01
9.217171717171717127e-01,9.217171717171714906e-01,1.373000000000000088e-03,4.008337699999997028e+01
9.343434343434343647e-01,9.343434343434342537e-01,2.184000000000000177e-03,4.396585800000001143e+01
9.469696969696969058e-01,9.469696969696961286e-01,3.465000000000000198e-03,4.849119900000000172e+01
9.595959595959595578e-01,9.595959595959573374e-01,5.492000000000000354e-03,5.380990599999999091e+01
9.722222222222222099e-01,9.722222222222229870e-01,8.685999999999999277e-03,6.011726099999993522e+01
9.848484848484848619e-01,9.848484848484848619e-01,1.370899999999999896e-02,6.766912199999995892e+01
9.974747474747474030e-01,9.974747474747462928e-01,2.160299999999999720e-02,7.680338299999995400e+01
1.010101010101010166e+00,1.010101010101008834e+00,3.397799999999999432e-02,8.797004700000009336e+01
1.022727272727272707e+00,1.022727272727274483e+00,5.335000000000000159e-02,1.017733130000000443e+02
1.035353535353535248e+00,1.035353535353535470e+00,8.362799999999999401e-02,1.190305520000000001e+02
1.047979797979798011e+00,1.047979797979798011e+00,1.308639999999999803e-01,1.408550729999998907e+02
1.060606060606060552e+00,1.060606060606060996e+00,2.044419999999999848e-01,1.687739660000000868e+02
1.073232323232323315e+00,1.073232323232319763e+00,3.188610000000000055e-01,2.048944639999999708e+02
1.085858585858585856e+00,1.085858585858586300e+00,4.965209999999999901e-01,2.521403179999999509e+02
1.098484848484848397e+00,1.098484848484846843e+00,7.719270000000000298e-01,3.145901659999997264e+02
1.111111111111111160e+00,1.111111111111111160e+00,1.198190999999999784e+00,3.979590599999999085e+02
1.123737373737373701e+00,1.123737373737373257e+00,1.856910000000000061e+00,5.102891949999998360e+02
1.136363636363636243e+00,1.136363636363635798e+00,2.873224999999999696e+00,6.629388620000005403e+02
1.148989898989899006e+00,1.148989898989902114e+00,4.438705999999999818e+00,8.720017430000001468e+02
1.161616161616161547e+00,1.161616161616162657e+00,6.846085000000000420e+00,1.160343445999999176e+03
1.174242424242424310e+00,1.174242424242422977e+00,1.054163400000000017e+01,1.560525484999999662e+03
1.186868686868686851e+00,1.186868686868689293e+00,1.620403500000000108e+01,2.118996750000000702e+03
1.199494949494949392e+00,1.199494949494949614e+00,2.486239700000000141e+01,2.902096471000001202e+03
1.212121212121212155e+00,1.212121212121211267e+00,3.807151999999999958e+01,4.004621677000001000e+03
1.224747474747474696e+00,1.224747474747476250e+00,5.816984300000000019e+01,5.562001255999999557e+03
1.237373737373737459e+00,1.237373737373735461e+00,8.865380700000000047e+01,7.767471605000001546e+03
1.250000000000000000e+00,1.249999999999999112e+00,1.347107770000000073e+02,1.089605533600000490e+04
